,avg._session_duration,bounce_rate,net_profit,page_views_0,page_views_1,page_views_2,page_views_3,page_views_4,page_views_5,page_views_6,page_views_7,page_views_8,page_views_9,page_visitors_0,page_visitors_1,page_visitors_2,page_visitors_3,page_visitors_4,page_visitors_5,page_visitors_6,page_visitors_7,page_visitors_8,page_visitors_9,pages_/_session,site_age,site_type,starting_price
159,0.030110017371163866,0.1072,0.0023356300362022656,0.0005621641505362387,0.00024867040424409896,0.0002176544511110651,0.0002456075788722119,0.0002645660802247788,0.0003595136667532787,0.0003180685993792622,0.00011999296868342475,0.0,0.0,0.00912185205419702,0.0033581055744775073,0.003334739034694861,0.0038321125243540545,0.0038832963734017566,0.005187371831747561,0.005465544924398117,0.0018682104902411315,0.0,0.0,0.15551694178974806,0.15789473684210525,0.6,0.003
160,0.015055008685581933,0.2687,0.0023356300362022656,3.000793465621026e-05,7.835405160232678e-05,0.00022211299437393872,5.389021856864633e-05,4.675654934804854e-05,7.722972330125431e-05,0.00011673629360445619,2.7798047995481596e-05,3.369107909075803e-05,8.862808607764425e-05,0.0003660757899281312,0.0008567731253637113,0.0018270408725288493,0.0005708111861189401,0.0005585715700423157,0.000745503888303489,0.0013174277667930313,0.00032490617221584897,0.00032935694169825783,0.0008489842787694958,0.20417028670721113,0.05263157894736842,0.8,0.126
161,0.009264620729588882,0.1374,0.0023356300362022656,1.3220550022955682e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015577693188431114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06689834926151172,0.008940158615717375,0.2,0.035
162,0.03590040532715692,0.5556,0.0023356300362022656,1.3763329202783776e-05,1.3375629788620851e-05,1.0118954709652296e-05,8.878316584330942e-06,1.0157724651068588e-05,1.3957178909865237e-05,1.3608249437118605e-05,1.5624286390765806e-05,1.686492451608716e-05,1.7407703695915254e-05,0.00013129769973106226,0.0001335230844722667,0.00014687539291949336,0.00011460731417202892,0.00012462154550744892,0.0001535515471431067,0.00018470693351996893,0.0001824815487787645,0.00016690385559033337,0.0001691292403315378,0.2050390964378801,0.2631578947368421,0.2,5.0
163,0.0,0.0,0.0023356300362022656,0.0,0.0,0.0,0.0,5.3153589681736774e-05,2.237025619720067e-05,4.49731320428991e-06,7.67644840042588e-06,1.4112258675530406e-05,1.651599504334053e-05,0.0,0.0,0.0,0.0,0.001030353135177658,0.0003961184839343912,0.0001134946218014267,0.0001869323182611734,0.0003605123280751201,0.00040279463815800457,0.0,0.10526315789473684,0.0,0.001
164,0.05153445280833816,0.6703,0.002277239285297209,0.0004930373449909894,0.0005197886045682312,0.0004822205313358439,0.0005272712032615756,0.0004727994355716849,0.0005694528995225016,0.0006211332314304193,0.0006773884164254594,0.0007663266620344341,0.0008078104993498669,0.004116961771228223,0.004394022171508177,0.004073566768774736,0.003958959454602708,0.004085806384851361,0.00468109680312355,0.005299753761178386,0.005991848415692968,0.006527053445952637,0.007083399631253749,0.2728062554300608,0.2631578947368421,0.6,0.555
165,0.009843659525188187,0.2018,0.002277239285297209,0.00024262229338315735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035517140469622944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052997393570807995,0.05263157894736842,0.6,0.055
166,0.04053271569195136,0.76,0.0021604577834870957,0.001456354079361605,0.0016385340340767625,0.0016569885261909175,0.0017180899538629944,0.0015020250703499972,0.001559947362825938,0.0014432886091043143,0.001077067742486017,0.0009068289297270775,0.0005853098055617652,0.024029704435525597,0.027106298840240742,0.027266526541607463,0.02834583814109162,0.02506339564781506,0.0267836180527661,0.0252325248881466,0.01908935031005173,0.01619635014648595,0.009934117484736642,0.1259774109470026,0.05263157894736842,0.6,2.0
167,0.12854661262304573,0.39020000000000005,0.0021604577834870957,1.6050755746345022e-05,8.955856467163527e-06,1.116574312789219e-05,7.792758224674757e-06,1.4732577738191083e-05,2.4463833033680457e-05,1.5236586976602883e-05,1.085558359656185e-05,1.8997271293983238e-05,3.605604551715186e-05,9.569154387179114e-05,4.673307956529335e-05,6.119808038312224e-05,5.786000327131557e-05,0.00014019923869588004,0.00014910077766069782,9.680423624239335e-05,7.90011583127578e-05,0.00011905808365443781,0.00016467847084912892,0.2953953084274544,0.05263157894736842,0.2,0.5
168,0.007527504342790967,0.8763,0.002102067032582039,0.00012960791415466525,0.0004423650315598954,5.578994569804465e-05,0.0002685206142492406,0.000709024688621154,3.3497229383676565e-05,0.0,0.0,0.0,0.0,0.0022175958946102294,0.010494914439520163,0.001415344695406027,0.005728140323860241,0.019032602999151015,0.0007844481212745669,0.0,0.0,0.0,0.0,0.11207645525629888,0.031290555155010814,0.6,0.45
169,0.05327156919513607,0.5838,0.0020436762816769824,0.00010056922803386229,8.370430351777513e-05,0.00010832321631712075,9.176845133236393e-05,8.897701555039089e-05,0.0001009956973894415,0.00013348490829629447,0.0001711305214115143,0.00012131114669157867,0.00014275092429478833,0.0007922369678687824,0.0007410531188210801,0.0009457885150118891,0.0008078146610572135,0.0007076723477030135,0.0006854185002909691,0.0012072712221034114,0.0015221631629838404,0.0011071289087492113,0.0012862723804161692,0.2562988705473502,0.3157894736842105,0.2,0.001
170,0.7614360162130863,0.2404,0.0020436762816769824,4.621377016822045e-05,0.00015984846845937324,4.156137719826537e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.233923542456446e-05,9.457885150118891e-05,3.115538637686223e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895742832319723,0.05263157894736842,0.0,0.001
